reflect	riˈflekt	vt.反射；反映；思考	2	flect		
reflection	riˈflek∫ən	n.反射；映象；反映	1	flect		
reform	riˈfɔːm	vt.&n.改革，改良	1	form		
refresh	riˈfre∫	vt.使清新 vi.恢复精神	1			
refrigerator	riˈfridʒəreitə	n.冰箱，冷藏库	2			
refuge	ˈrefjuːdʒ	n.避难，庇护；庇护者	1	fug		
refusal	riˈfjuːzəl	n.拒绝	1	fus		
refuse	riˈfjuːz	vt.拒绝 vt.拒绝	2	fus		
refute	riˈfjuːt	vt.驳斥，反驳，驳倒	1			
regard	riˈgɑːd	vt.把…看作；尊敬	2			
region	ˈriːdʒən	n.地区，地带；领域	2	reg		
register	ˈredʒistə	n.&vt.登记，注册	1	reg		
regret	riˈgret	vt.懊悔；抱歉 n.懊悔	2			
regular	ˈregjulə	a.规则的；整齐的	2	reg		
regulate	ˈregjuleit	vt.管理，控制；调整	1	reg		
regulation	regjuˈlei∫ən	n.规则/章；管理	1	reg		
reign	rein	n.君主统治；支配	1	reg		
reinforce	ˌriːinˈfɔːs	vt.增援，支援；加强	1	fort		
reject	riˈdʒekt	vt.拒绝；丢掉；驳回	2	ject		
relate	riˈleit	vt.叙述；使联系	2	lat		
relation	riˈlei∫ən	n.关系，联系；家属	2	lat		
relationship	riˈlei∫ən∫ip	n.关系，联系	2	lat		
relative	ˈrelətiv	a.有关系的；相对的	2	lat		
relax	riˈlæks	vt.使松弛 vi.松弛	2			
release	riˈliːs	vt.释放；放松；发表	2			
relevant	ˈrelivənt	a.有关的，贴切的	1	lev		
reliable	riˈlaiəbl	a.可靠的，可信赖的	1			
relief	riˈliːf	n.减轻；救济；援救	1	lev		
relieve	riˈliːv	vt.减轻，解除；救济	1	lev		
religion	riˈlidʒən	n.宗教；宗教信仰	2	lig		
reluctant	riˈlʌktənt	a.不愿的，勉强的	1			
rely	riˈlai	vi.依赖，依靠；信赖	2			
remain	riˈmein	vi.剩下，余留；保持	2			
remark	riˈmɑːk	vt.&vi.&n.评论，谈论	1			
remarkable	riˈmɑːkəbl	a.异常的，非凡的	1			
remedy	ˈremidi	n.&vt.治疗；补救	1			
remember	riˈmembə	vt.记得，想起；记住	2	memor		
remind	riˈmaind	vt.提醒，使想起	2	memor		
remote	riˈməut	a.相隔很远的；冷淡的	1	mob		
remove	riˈmuːv	vt.移动，搬开；脱掉	2	mob		
repair	riˈpeə	vt.&n.修理，修补	2	par		
repeat	riˈpiːt	vt.重说，重做 n.重复	2	pet		
repetition	ˌrepiˈti∫ən	n.重复，反复	1	pet		
replace	ri(ː)ˈpleis	vt.把…放回；取代	2	plac		
reply	riˈplai	vi.&n.回答，答复	2	plic		
report	riˈpɔːt	vt.&vi.报告；汇报	2	port		
reporter	riˈpɔːtə	n.记者，通讯员	2	port		
represent	ˌriːpriˈzent	vt.描绘；代表；象征	2			
representative	ˌrepriˈzentətiv	a.代表性的 n.代表	1			
reproduce	ˌriːprəˈdjuːs	vt.&vi.繁殖，生殖	1	duc		
republic	riˈpʌblik	n.共和国，共和政体	1	popul		
reputation	ˌrepju(ː)ˈtei∫ən	n.名誉/声；好名声	1			
request	riˈkwest	n.&v.请求，要求	2	quir		
require	riˈkwaiə	vt.需要；要求，命令	2	quir		
rescue	ˈreskjuː	vt.&n.援救，营救	2			
research	riˈsəːt∫	n.&vi.调查，探究	2			
resemble	riˈzembl	vt.像，类似	1	sembl		
reserve	riˈzəːv	vt.储备，保留；预定	1	serv		
reservoir	ˈrezəvwɑː(r)	n.水库；蓄水池	1	serv		
residence	ˈrezidəns	n.居住；驻扎；住处	1	sed		
resident	ˈrezidənt	a.居住的 n.居民	1	sed		
resign	riˈzain	vt.放弃 vi.辞职	1	sign		
resist	riˈzist	vt.&vi.抵抗，抵制	1	sist		
resistance	riˈzistəns	n.抵抗/制；抵抗力	1	sist		
resolution	ˌrezəˈljuː∫ən	n.坚决/定；决定	1	solv		
resolve	riˈzɔlv	vt.解决；决心 n.决心	1	solv		
resort	riˈzɔːt	vi.&n.求助，凭借	1			
resource	riˈsɔːs	n.资源，物力；办法	1			
respect	risˈpekt	n.&vt.尊敬，尊重	2	spec		
respectful	risˈpektful	a.恭敬的，尊重的	1	spec		
respective	risˈpektiv	ad. 各自的，各个的	1	spec		
respectively	riˈspektivli	ad.各自/分别地	1	spec		
respond	risˈpɔnd	vi.作答；响应	1			
response	risˈpɔns	n.作答，回答；响应	2			
responsibility	risˌpɔnsəˈbiliti	n.责任(心)；职责	1			
responsible	risˈpɔnsəbl	a.有责任的；尽责的	2			
restaurant	ˈrestərənt	n.餐馆，饭店，菜馆	2			
restore	risˈtɔː	vt.恢复；归还；修补	1	sta		
restrain	risˈtrein	vt.抑制，遏制；限制	1	string		
restrict	risˈtrikt	vt 限制，限定，约束	1	string		
restriction	risˈtrik∫ən	n.限制，限定，约束	1	string		
result	riˈzʌlt	n.成果 vi.发生，结果	2	sal		
resume	riˈzjuːm	vt.恢复；重新开始	1	sum		
retain	riˈtein	vt.保持，保留，保有	1	tain		
retire	riˈtaiə	vi.退下；引退；就寝	2			
retreat	riˈtriːt	vi.(被迫)退却，后退	1	tract		
return	riˈtəːn	vi.&n.回来，返回	2			
reveal	riˈviːl	vt.展现；揭示，揭露	1			
reverse	riˈvəːs	vt.颠倒，翻转 n.背面	1	vert		
review	riˈvjuː	vt.再检查 n.复习	2	vid		
revise	riˈvaiz	vt.修订，校订；修改	1	vid		
revolt	riˈvəult	vi.&n.反抗，造反	1	volv		
revolution	ˌrevəˈluː∫ən	n.革命；旋转，绕转	2	volv		
reward	riˈwɔːd	n.报答；报酬 vt.报答	2			
rhythm	ˈrið(ə)m	n.韵律，格律；节奏	2			
ridiculous	riˈdikjuləs	a.荒谬的，可笑的	2	rid		
rigid	ˈridʒid	a.刚硬的；僵硬的	1	reg		
ripe	raip	a.熟的；时机成熟的	2			
risk	risk	n.风险，危险，冒险	2			
rival	ˈraivəl	n.竞争者 a.竞争的	1			
robbery	ˈrɔbəri	n.抢劫，劫掠，盗取	2			
role	rəul	n.角色，作用，任务	2			
roller	ˈrəulə	n.滚柱，滚筒，滚轴	2			
rot	rɔt	vt.烂，腐坏 n.腐烂	1			
rotary	ˈrəutəri	a.旋转的，转动的	1	rot		
rotate	rəuˈteit	vi.旋转 vt.使旋转	1	rot		
rotation	rəuˈtei∫ən	n.旋转，转动；循环	1	rot		
rough	rʌf	a.表面不平的；粗略的	2			
rouse	rauz	vt.唤醒，唤起；惊起	1			
route	ruːt	n.路，路线，路程	2			
routine	ruːˈtiːn	n.例行公事 a.日常的	1			
royal	ˈrɔiəl	a.王的；皇家的	1	reg		
rubber	ˈrʌbə	n.橡皮(擦子)；橡胶	2			
rubbish	ˈrʌbi∫	n.垃圾，废物；废话	2			
ruin	ˈruːin	n.毁灭；废墟 vt.毁坏	2			
rumour	ˈruːmə	n.谣言，谣传，传闻	1			
rural	ˈruər(ə)l	a.农村的，田园的	1			
rust	rʌst	n.锈 vi.生锈，氧化	1			
rusty	ˈrʌsti	a.生锈的；变迟钝的	2			
sacred	ˈseikrid	a.上帝的；神圣的	1	sacr		
sacrifice	ˈsækrifais	n.&vt.牺牲；南祭	1	sacr	sacr,fac	sacr(神圣)+fac(做)
saddle	ˈsædl	n.鞍子，马鞍	1			
saint	seint	n.圣徒；基督教徒	1	sacr		
salary	ˈsæləri	n.薪金，薪水	2			
sample	ˈsæmpl	n.样品；实例，标本	2			
satellite	ˈsætəlait	n.卫星；人造卫星	1			
satisfaction	ˌsætisˈfæk∫ən	n.满意；快事；赔偿	2	fac		
satisfactory	ˌsætisˈfæktəri	a.令人满意的,良好的	1	fac		
satisfy	ˈsætisfai	vt.满足；使满意	2	fac		
sauce	sɔːs	n.调味汁，酱汁	2			
scale	skeil	n.天平，磅秤，秤	2			
scan	skæn	vt.细看；浏览；扫描	2			
scarce	skeəs	a.缺乏的；希有的	1			
scarcely	ˈskeəsli	ad.仅仅；几乎不	1			
scatter	ˈskætə	vt.使消散；撒；散播	1			
scene	siːn	n.发生地点；道具	2			
scent	sent	n.气味，香味；香水	1	sens		
schedule	ˈskedʒjul	n.时间表；计划表	2			
scheme	skiːm	n.计划，规划；诡计	1			
scholarship	ˈskɔlə∫ip	n.学业成绩；奖学金	2			
scientific	saiənˈtifik	a.科学(上)的	2	sci		
scold	skəuld	vi.责骂 vt.申斥	1			
scope	skəup	n.范围；余地，机会	2	scop		
scorn	skɔːn	n.轻蔑；嘲笑 vt.轻蔑	1			
screen	skriːn	n.屏；屏幕 vt.掩蔽	2			
seaport	ˈsiːpɔːt	n.海港，港市	1			
search	səːt∫	vt.在…中搜寻，搜查	2			
secondary	ˈsekəndəri	a.第二的；次要的	2	sequ		
secretary	ˈsekrəteri	n.秘书；书记；大臣	2	cern		
section	ˈsek∫ən	n.切片；一段；部门	2	sec		
secure	siˈkjuə	a.安心的；安全的	2	cur		
security	siˈkjuəriti	n.安全，安全感	2	cur		
seek	siːk	vt.寻找，探索；试图	2			
seize	siːz	vt.抓住，逮捕；夺取	1			
seldom	ˈseldəm	ad.很少，不常，难得	2			
select	siˈlekt	vt.&vi.选择，挑选	2	lect		
selection	siˈlek∫ən	n.选择，挑选；精选物	2	lect		
selfish	ˈselfi∫	a.自私的，利己的	2			
semiconductor	ˈsemikənˈdʌktə	n.半导体	1	duc		
senior	ˈsiːnjə	a.年少的；地位较高的	1			
sense	sens	n.感官；感觉；见识	2	sens		
sensible	ˈsensəbl	a.感觉得到的；明智的	1	sens		
sensitive	ˈsensitiv	a.敏感的；灵敏的	2	sens		
separate	ˈsepəreit	a.分离的；个别的	2	par		
sequence	ˈsiːkwəns	n.连续，继续；次序	1	sequ		
series	ˈsiəriːz	n.连续，系列；丛书	2			
servant	ˈsəːvənt	n.仆人，佣人，雇工	1	serv		
session	ˈse∫ən	n.会议，一段时间	1	sed		
setting	ˈsetiŋ	n.安装，调整；环境	2			
settle	ˈsetl	vt.安排；安放；调停	2			
settlement	ˈsetlmənt	n.解决；殖民(地)	1			
severe	siˈviə	a.严格的；严厉的	1			
shallow		a. 浅的；肤浅的	2			
shelter		n. 避难所，庇护；vt. 保护，遮蔽	1			
shield		vt. 保护，遮蔽；n. 盾，护板	2			
shift	ʃɪft	n. 移动；变化；手段；轮班；vt. 转移；改变；替换；vi. 移动；转变；转换	1			
shock	ʃɑk	n. 休克；震惊；震动；打击；禾束堆；adj. 浓密的；蓬乱的；vt. 使休克；使震惊；使震动；使受电击；把…堆成禾束堆；vi. 感到震惊；受到震动；堆成禾束堆	1			
shortage		n. 缺乏，缺少；不足	2			
shrink		vi. 收缩；退缩；畏缩	2			
shrug		v. 耸肩；n. 耸肩	2			
shuttle	ˈʃʌtl	航天飞机；穿梭；梭子；穿梭班机、公共汽车等；使穿梭般来回移动；短程穿梭般运送	1			
sign	sain	n. 符号，标记	1	sign		
signal		n. 信号，标志；vt. 发信号，示意	1	sign		
signature		n. 签名，署名；特征	2	sign		
significance		n. 意义，重要性；显著性	2	sign		
significant	səɡˈnɪfɪkənt	n. 象征；有意义的事物；adj. 重大的；有效的；有意义的；值得注意的；意味深长的	1	sign		
similar		a. 相似的；类似的	1	sembl		
similarity		n. 类似；相似点	2	sembl		
simulate		vt. 模拟；模仿；假装	2	sembl		
simultaneous		a. 同时发生的；同步的	2	sembl		
sincere	sɪnˈsɪr	adj. 真诚的；诚挚的；真实的	1			
site		n. 地点；场所；网站	1			
situation	sɪtjʊˈeɪʃ(ə)n	n. 形势，情况	1			
skeleton		n. 骨骼；骨架；梗概	2			
skeptical		a. 怀疑的，多疑的	2	scop		
sketch		n. 素描；草图；概述 vt. 素描；简述	2	graph		
skill		n. 技能，技巧；熟练	2	sci		
skim		vt. 撇去；掠过；略读，浏览	2			
skip	skɪp	n. 跳跃；跳读；vt. 跳过；遗漏；vi. 跳跃；跳绳；遗漏；跳读	2			
skyscraper		n. 摩天大楼	2	scrib		
slender		a. 细长的，苗条的；微薄的	2			
slice	slaɪs	薄片；部分；菜刀，火铲；切下；把…分成部分；将…切成薄片	2	cid		
slight		a. 轻微的；纤细的 n./vt. 轻视	2			
slippery		a. 滑的；狡猾的；难以捉摸的	2			
social		n. 联谊会；联欢会；adj. 社会的，社交的；群居的	2	soci		
society	səˈsaɪətɪ	n. 社会	2	soci		
solar		太阳的；日光的；利用太阳光的；与太阳相关的；日光浴室	2	sol		
sole		a. 唯一的，单独的 n. 脚底；鞋底	2	sol		
solemn		a. 庄严的，隆重的；严肃的	2			
solid		a. 固体的；结实的；可靠的 n. 固体	2	sol		
soluble		a. 可溶的；可解决的	2	solv		
solution	səˈluʃən	n. 解决方案；溶液；溶解；解答	1	solv		
solve	sɒlv	vt. 解决；解答；溶解；vi. 作解答	1	solv		
soothe		vt. 安慰，抚慰；缓和，减轻	2			
sophisticated		adj. 复杂精密的；老练的，世故的	2			
sorrow		n. 悲伤，悲痛；伤心事	2			
source	sɔːs	n. 来源；水源；原始资料	1			
span		n. 跨度，间距；一段时间；vt. 横跨，跨越	2			
spare		adj. 多余的，备用的；vt. 抽出，让给；饶恕	2			
special	ˈspeʃ(ə)l	a. 特别的，专门的	1	spec		
species	ˈspiʃiz	n. 物种；种类；adj. 物种上的	1	spec		
specific	spəˈsɪfɪk	n. 特性；细节；特效药；adj. 特殊的，特定的；明确的；详细的； 具有特效的	1	spec		
specify			2	spec		
specimen			2	spec		
spectacular		adj. 壮观的，惊人的；n. 壮观的场面	2	spec		
spectrum			2	spec		
speculate			2	spec		
spend	spend	n. 预算；vt. 度过，消磨（时光）；花费；浪费；用尽；vi. 花钱；用尽，耗尽	1			
sphere			2			
spirit	ˈspɪrɪt	n. 精神	1	spir		
sponsor			2			
spontaneous			2			
spot	spɔt	n. 斑点，污点；场所，地点 v. 沾上污渍，弄脏	1			
spouse			2			
spray			2			
spur		n. 刺激，激励；马刺；vt. 激励，鞭策	2			
square	skweə(r)	n. 广场 a. 平方的；方形的，宽而结实的（体格，肩膀）	1			
stability		n. 稳定，稳固	2	sist		
stable	ˈstebl	马厩；牛棚；稳定的；牢固的；坚定的；被关在马厩	1	sist		
staff	stæf	职员；参谋；棒；支撑；职员的；行政工作的；供给人员；给…配备职员	1			
stage			1	sist		
stake			2			
stalk		n. 茎，秆；跟踪，悄悄接近	2			
stance		n. 立场；姿态；站姿	2			
standard	ˈstændəd	n. 标准；水准；旗；度量衡标准；adj. 标准的；合规格的；公认为优秀的	1			
standardize		vt. 使标准化，使合乎标准	2	norm		
standpoint		n. 立场；观点	2			
staple		adj. 主要的，基本的；n. 主要产品；订书钉	2			
stark		adj. 荒凉的；鲜明的；完全的	2			
startle		vt. 使惊吓，使吃惊	2			
starvation		n. 饥饿；饿死	2			
starve		v. 饿死；使饥饿；渴望	1			
statement		n. 陈述；声明；报表	2	sist		
static		adj. 静态的，静力的；n. 静电	2	sist		
stationary		adj. 静止的，固定的；不变的	2	sist		
stationery		n. 文具；信纸	2			
statistic		n. 统计数字，统计资料	2	sist		
status		n. 地位；身份；状态	1	sist		
steady		adj. 稳定的；平稳的；v. 使稳定	1			
steep	stiːp	a. 险峻的；陡峭的	1			
stem		n. 茎，干；vi. 起源于	2			
stereotype		n. 陈规，刻板印象；vt. 使模式化	1	graph		
stern		adj. 严厉的，严格的；严峻的	2			
sticky		adj. 粘的；棘手的	2			
stiff		adj. 硬的；僵直的；拘谨的	1			
stimulate		vt. 刺激；激励，鼓舞	1			
stimulus		n. 刺激物；激励因素	1			
sting		v. 刺，蜇；刺痛；n. 刺，刺痛	2			
stock		n. 存货；股票；储备；vt. 储备	1			
storage		n. 贮藏，保管；存储	1			
straightforward		adj. 直接的，坦率的；易懂的	2			
strain		n. 紧张；压力；拉伤；vt. 拉紧；扭伤	1	string		
strategic		adj. 战略的；关键的	1			
strategy	ˈstrætədʒi	n. 战略，策略	1			
strength	strɛŋkθ	n. 力量；力气；兵力；长处	1			
stress	strɛs	n. 压力；强调；紧张；重要性；重读；vt. 强调；使紧张；加压力于；用重音读	1	string		
stretch		v. 伸展，伸长；n. 一片，一段	1	string		
strict	strɪkt	a. 严格的，严密的	1	string		
strike	straɪk	v.（钟）鸣;敲（响）,罢工,擦（打）火, 侵袭	1			
striking		adj. 显著的，引人注目的；惊人的	2			
string		n. 细绳；一串；vt. 用线串	2	string		
strip		vt. 剥去，剥夺；n. 条，带	2			
strive		vi. 努力，奋斗；力求	2			
stroke		n. 中风；击打；笔画；vt. 抚摸	1			
structural		adj. 结构的，构造的	2	stru		
structure		n. 结构；建筑物；vt. 构造	1	stru		
stumble		vi. 绊倒；蹒跚；偶然发现	2			
stun		vt. 使震惊；使昏迷	2			
sturdy		a. 结实的；强健的；坚定的	2			
subject	ˈsʌbdʒɪkt	n. 题目；主题；学科；主语；主体	1	ject		
subjective		a. 主观的；个人的	2	ject		
submarine		n. 潜艇；adj. 海底的，水下的	2	mar		
submerge		vt. 淹没；使浸没	2	merg		
submit		vt. 提交，呈递；vi. 屈服，服从	1	mit		
subordinate		a. 次要的；从属的 n. 下属	2	ord		
subscribe		vi. 订阅；同意；捐助	2	scrib		
subscription		n. 订阅，订阅费；捐款	2	scrib		
subsequent		a. 随后的，后来的	2	sequ		
subsidy		n. 补贴，津贴；补助金	2			
substance		n. 物质；实质；主旨	1	sist		
substantial		a. 大量的；实质的；坚固的	2	sist		
substitute	ˈsʌbstɪtut	代用品；代替者；替代	1	sist		
subtle		a. 微妙的；细微的；敏锐的	2			
subtract		vt. 减去，减	2	tract		
suburb		n. 郊区，市郊	2	urb		
succeed		vi. 成功	2	ced		
succession		n. 连续，接续；一系列；（王位等的）继承	2	ced		
successive		a. 连续的，接连的	2	ced		
sue		vt. 控告，起诉；vi. 提出诉讼	2			
sufficient		a. 足够的，充分的	1	fac		
suicide		n. 自杀；自杀者	2	cid		
summary		n. 摘要，总结	2			
summit		n. 顶点，峰顶；（首脑）会议	2			
summon		vt. 召唤；召集；鼓起（勇气）	2	mon		
superb		adj. 极好的，卓越的	2			
superficial		a. 肤浅的；表面的	2			
superior	səˈpɪriər	上级的；优秀的，出众的；高傲的；上级，长官；优胜者，高手；长者	1			
superstition		n. 迷信，迷信行为	2	sist		
supervise		vt. 监督，管理；指导	2	vid		
supplement		n. 补充物；增刊 vt. 补充	2	ple		
suppress		vt. 镇压；抑制；隐瞒	2			
supreme		a. 最高的；至上的；极度的	2			
surge		vi. 汹涌，涌动；激增；n. 汹涌；激增	2			
surgeon		n. 外科医生	2			
surgery		n. 外科手术；手术室	2			
surpass		vt. 超过，胜过，优于	2			
surplus		n. 剩余，盈余；adj. 过剩的，剩余的	2	ple		
surrender		vi. 投降；屈服 vt. 交出，放弃	2	don		
surroundings		n. 环境，周围的事物	2	und		
survey		n. 调查；测量；审视；纵览；vt. 调查；勘测；俯瞰；vi. 测量土地	2	vid		
survival		n. 生存，幸存	2	viv		
survive	sərˈvaɪv	vi. 幸存；活下来；vt. 幸存；生还；幸免于；比...活得长	1	viv		
suspect	sʌspɛkt; (for v.) səˈspɛkt	嫌疑犯；可疑的；不可信的；怀疑；猜想	1	spec		
suspend		vt. 悬挂；暂停；使暂时停职	2	pend		
suspense		n. 悬念，悬疑；焦虑，担心	2	pend		
suspicion		n. 怀疑，猜疑	2	spec		
suspicious		a. 可疑的；多疑的，怀疑的	2	spec		
sustain		vt. 维持；支撑；承受	2	tain		
sustainable		a. 可持续的；能维持的	2	tain		
sway		v. 摇摆，摇动；n. 摇摆；支配，影响	2			
sweep	swiːp	v. 扫除，扫	2			
swift		adj. 迅速的，快的；敏捷的	2			
switch	swɪʧ	n. 开关；转换；鞭子；vi. 转换；抽打；换防；vt. 转换；用鞭子等抽打	2			
symbol	ˈsɪmbəl	n. 象征；符号；标志	1			
symbolic		adj. 象征的，象征性的；有象征意义的	2			
symmetry		n. 对称（性）；匀称	1	meter		
sympathetic		a. 同情的；赞同的	1	pass		
sympathy	ˈsɪmpəθi	n. 同情；慰问；赞同	1	pass		
symphony		n. 交响乐，交响曲	2	phon		
symptom	ˈsɪmptəm	n. 症状；征兆	2			
synonym		n. 同义词	2	nom		
synthesis		n. 综合，合成；综合体	2			
system	ˈsɪstəm	n. 制度，体制；系统；方法	1	sist		
systematic		adj. 系统的，有条理的；有系统的	2	sist		
tablet		n. 药片；碑；平板电脑	2			
tackle		vt. 对付，处理；抓住	1			
tactic		n. 策略，战术	2	tach		
talent	ˈtælənt	n.天才;才能;人才	1			
target		n. 目标，靶子；vt. 以…为目标	1			
tax	tæks	n. 税金；重负；vt. 向…课税；使负重担	2			
technical	ˈteknikəl	a.技术的，工艺的	2	techn		
technique		n. 技术，技巧，手法	1	techn		
technology	tekˈnɔlədʒɪ	n. 技术	1	techn		
tedious	ˈtiːdiəs	a.冗长乏味的，沉闷的	2			
temper		n. 脾气；心情；vt. 使缓和	2	temp		
temperature	ˈtemprɪtʃə(r)	n. 温度	1	temp		
temporary	ˈtempərəri	a.暂时的，临时的	1	temp		
tempt	tempt	vt.引诱，诱惑;吸引	2			
temptation		n.诱惑，引诱	2			
tend	tend	vt.照管，照料，护理；vi.走向，趋向;倾向	2	tend		
tendency	ˈtendənsi	n.趋向，趋势，倾向	1	tend		
tense	tens	n.时态，时；a.拉紧的，绷紧的	2	tend		
tension	ˈtenʃən	n.紧张,不安,拉紧,张力	1	tend		
term	tɜːm	n. 学期;术语;条款;项	1	termin		
terminal		a.末端的n.末端	2	termin		
terminate		vt. 终止，结束	2	termin		
terrific		a. 极好的；极大的	2			
territory	ˈteritəri	n.领土，版图;领域	1	terr		
terror	ˈterə	n.恐怖，惊骇	2			
testify		v. 作证；证明；表明	2	test		
testimony		n. 证词；证据；证明	2	test		
textile	ˈtekstail	n.纺织品a.纺织的	2	text		
texture		n. 质地；纹理；口感	2	text		
theft	θɛft	盗窃；偷；赃物	2			
theme		n. 主题；题目；基调	1			
theoretical		a.理论(上)的	2			
theory	ˈθɪri	n. 理论；原理；学说；推测	1			
therapy		n. 疗法；治疗	2			
thereby		ad.因此，从而，由此	2			
thermal		a. 热的；热量的；保暖的	2	therm		
thermometer	θəˌmɔmitə	n.温度计，寒暑表	2	therm		
thesis		n. 论文；论点；论题	2			
thorough	ˈθʌrə	a.彻底的;详尽的	1			
thoughtful	ˈθɔːtful	a.沉思的;体贴的	2			
threat	θret	n.威胁，恐吓，凶兆	1			
thrill		n. 兴奋，激动；vt. 使激动	2			
thrive	θraiv	vi.兴旺，繁荣，旺盛	2			
thrust	θrʌst	vt.插，刺n.插;讽刺	2			
thus	ðʌs	ad.如此，这样;因而	2			
tide	taid	n.潮，潮汐;潮流	2			
timid		a. 胆小的；羞怯的	2			
tissue	ˈtisjuː	n.薄绢;薄纸;组织	1			
token		n. 象征，标志；代币，礼券	2			
tolerance	ˈtɔlərəns	n.忍受，容忍;公差	1			
tolerate	ˈtɔləreit	vt.忍受，容忍，宽恕	1			
toll		n. 通行费；伤亡人数；v. 鸣钟	2			
tone	təun	n.音;腔调;声调	1	ton		
torture	ˈtɔːtʃə	n.拷问;折磨vt.拷打	2	tort		
toss		vt. 扔，抛；摇摆	2			
total	ˈtəutl	a.总的vi.合计，总共	1			
tough	tʌf	a.坚韧的;健壮的	1			
tournament		n. 锦标赛，联赛	2			
tow		vt. 拖，拉；n. 拖，牵引	2			
toxic		a. 有毒的；中毒的	2			
trace	treis	n.痕迹;丝毫vt.跟踪	1	tract		
track	træk	n.行踪;路径;轨道	1			
tract		n. 地带；（宣传用）小册子	2	tract		
trade	treid	n.贸易;职业vi.交易	1			
trademark		n. 商标；标志	2			
tradition	trəˈdɪʃ (ə)n	n. 传统，风俗	1			
tragedy	ˈtrædʒidi	n.悲剧;惨事，惨案	1			
trail		n.痕迹;小径vt.跟踪	1			
trait		n. 特征；特点	2	tract		
transaction		n. 交易；业务	2	act		
transcript		n. 成绩单；抄本	2	scrib		
transfer	trænsˌfəː	vt.转移;调动vi.转移	1	fer		
transform	trænsˌfɔːm	vt.改变;改造;变换	1	form		
transit		n. 运输，运送；通行	2	it		
transition		n. 过渡；转变	2	it		
translate	trænsˈleɪt	vt. 翻译	1	lat		
transmit	trænzˌmit	vt.传送，传达;发射	1	mit		
transparent	trænsˌpeərənt	a.透明的;易识破的	1	par		
transplant		vt. 移植；n. 移植的器官	2			
transport	trænsˌpɔːt	vt.运输n.运输	1	port		
trap	træp	n.陷阱;诡计vt.诱骗	1			
treat	triːt	vt.对待;处理n.款待	1			
treatment		n.待遇;治疗，疗法	1			
treaty		n.条约;协议，协定	1			
tremble		vi.发抖，哆嗦;摇动	2			
tremendous	triˌmendəs	a.极大的，非常的	1			
trend	trend	vi.伸向;倾向n.倾向	1			
trial		n.试，试验;审判	1			
triangle	ˈtraiængl	n.三角(形)	2	ang		
tribute		n. 致敬；贡品	2	trib		
trick	trik	n.诡计;窍门vt.哄骗	1			
trigger		vt. 引发，触发；n. 扳机	2			
trim		a.整齐的vt.使整齐	2			
triple		a. 三倍的；三重的	2	ple		
triumph		n.凯旋;胜利vi.成功	1			
trivial		a. 琐碎的，不重要的	2			
troop		n.军队;一群，大量	2			
tropical		a.热带的	1			
trunk	trʌŋk	n.树干;大衣箱，皮箱	1			
trust	trʌst	n.信任vt.相信;委托	1			
truth	truːθ	n.真理;真实;真实性	1			
tug		vt. 用力拖（拉）；n. 猛拉	2			
tuition	tjuˈɪʃən	n. 学费；讲授	1	doc		
tumble		vi. 跌倒，滚落；暴跌	2			
tune	tjuːn	n.调子;和谐vt.调谐	1	ton		
tunnel	ˈtʌnl	n.隧道，坑道，地道	1			
tutor		n. 导师，家庭教师；v. 辅导	2			
twist	twist	vt.捻;拧vi.&n.扭弯	2			
type	taip	n.型，类型vi.打字	1			
typical	ˈtipikəl	a.典型的，代表性的	1			
ultimate	ˈʌltimit	a.最后的，最终的	1			
umbrella	ʌmˈbrelə	n. 雨伞	2	umbr		
unconscious	ʌnˌkɔʃəs	a.不省人事的	2	sci		
undergo	ʌndəˌgəu	vt.经历，经受，忍受	1			
undergraduate		n.大学在校生	2	grad		
underline		vt.划线于…之下	2			
undertake	ʌndəˌteik	vt.从事;承担;保证	1			
unemployment	ˌʌnɪmˈplɔɪmənt	n. 失业；失业率；失业人数	1			
unexpected	ˈʌniksˌpektid	a.想不到的，意外的	1	spect		
unfold		vt. 展开，打开；展现，表明	2	plic		
uniform	ˈjuːnifɔːm	a.一样的n.制服	2	form		
union		n.联合;团结;协会	1			
unique	juːˌniːk	a.唯一的，独一无二的	1			
unit	ˈjuːnit	n.单位;单元;部件	1			
unite	juˌnait	vi.联合vt.使联合	1	it		
universal	juːniˌvəːsəl	a.宇宙的;普遍的	1	vert		
universe	ˈjuːnɪvɜːs	n. 宇宙	1	vert		
up-to-date	ˈʌptəˌdeit	a.直到最近的，现代的	2			
update	ˌʌpˈdeɪt	n. 更新；现代化；vt. 更新；校正，修正；使现代化	1			
upgrade		vt. 提升，升级；n. 升级	2			
upright		a.垂直的;正直的	2			
urban	ˈəːbən	a.都市的,住在都市的	1	urb		
urge	əːdʒ	vt.推进;催促n.冲动	2			
urgent		a.紧急的;强求的	2	urg		
usage	ˈjuːzidʒ	n.使用，对待;惯用法	2	us		
use	juːz	vt. 利用,使用,应用 n. [juːs] 用法,应用,运用	1	us		
usual	ˈjuːʒʊəl	a. 通常的，平常的	1	us		
utility	juːˌtiliti	n.效用，有用，实用	1	us		
utilize	ˈjuːtilaiz	vt.利用	1	us		
utmost		a.最远的n.极限	2			
utter		a.完全的，彻底的vt.发出，说，讲	2			
vacancy		n. 空缺；空职；空白	2	vac		
vacant	ˈveikənt	a.空的;未被占用的	1	vac		
vacuum	ˈvækjuəm	n.真空;真空吸尘器	1	vac		
vague	veig	a.模糊的，含糊的	1			
vain	vein	a.徒劳的;自负的	1	vac		
